ad_spend,monthly_pageviews,ad_format,ad_sales,shop_id,timestamp,app
9.27999973297,3815,facebook_carousel_ad,0.0,9248,2017-05-05 01:38:42,app2
18.2299995422,4,facebook_carousel_ad,0.0,11495,2017-05-21 18:09:25,app2
45.0,1091,facebook_carousel_ad,0.0,3482,2017-09-21 12:24:11,app1
2.08999991417,926,facebook_carousel_ad,0.0,18427,2017-08-22 12:33:24,app2
6.15000009537,192,facebook_carousel_ad,0.0,12687,2017-06-13 02:05:48,app1
374.660003662,17876,facebook_carousel_ad,0.0,775,2017-09-18 18:26:46,app2
49.9799995422,509,facebook_carousel_ad,0.0,544,2017-04-01 16:05:29,app1
30.0,166704,facebook_carousel_ad,0.0,8509,2017-12-14 15:51:44,app1
25.1399993896,5344,facebook_carousel_ad,0.0,29233,2017-07-24 07:53:32,app1
8.10000038147,52775,facebook_carousel_ad,0.0,9323,2017-04-17 18:58:37,app2
3.19000005722,0,facebook_carousel_ad,0.0,23286,2017-09-27 11:35:29,app1
1.79999995232,0,facebook_carousel_ad,0.0,12368,2017-05-22 02:04:40,app1
16.5699996948,167110,facebook_carousel_ad,0.0,29378,2017-12-14 17:03:02,app2
15.0,493,facebook_carousel_ad,0.0,15029,2017-08-05 17:19:41,app2
1.00999999046,666,facebook_carousel_ad,0.0,13557,2017-06-30 18:34:07,app1
30.0,0,facebook_carousel_ad,0.0,4439,2018-01-15 22:39:32,app2
45.0,2460,facebook_carousel_ad,0.0,8252,2017-04-29 13:00:53,app2
46.25,17171,facebook_carousel_ad,0.0,11196,2017-11-18 12:58:49,app1
15.0,3465,facebook_carousel_ad,0.0,747,2017-08-08 18:22:28,app2
15.8800001144,3357,facebook_carousel_ad,0.0,941,2017-08-22 05:56:26,app1
5.65000009537,2588,facebook_carousel_ad,0.0,20909,2017-10-10 11:44:58,app2
15.75,9806,facebook_carousel_ad,0.0,3984,2017-10-29 14:02:12,app1
15.4899997711,2634,facebook_carousel_ad,0.0,7827,2017-06-06 12:08:09,app2
0.670000016689,590,facebook_carousel_ad,0.0,24564,2017-11-11 07:47:54,app1
47.0,658,facebook_carousel_ad,0.0,5530,2017-11-19 02:29:03,app2
5.38000011444,2373,facebook_carousel_ad,0.0,6634,2017-08-30 04:02:57,app2
9.90999984741,3705,facebook_carousel_ad,0.0,6391,2017-04-20 13:17:23,app2
15.0,6488,facebook_carousel_ad,0.0,18958,2017-11-07 10:58:27,app2
3.46000003815,0,facebook_carousel_ad,0.0,13860,2017-06-24 00:17:53,app1
50.0,3229,facebook_carousel_ad,0.0,5881,2017-12-16 19:47:17,app2
15.0,0,facebook_carousel_ad,0.0,17186,2017-07-21 23:26:16,app2
29.3899993896,62496,facebook_carousel_ad,0.0,1456,2017-09-12 19:06:37,app1
25.5699996948,3803,facebook_carousel_ad,0.0,5028,2017-05-03 11:34:35,app2
11.1700000763,4064,facebook_carousel_ad,0.0,2781,2017-10-03 20:04:49,app2
11.1400003433,6135,facebook_carousel_ad,0.0,6621,2017-04-11 16:20:56,app2
2.99000000954,0,facebook_carousel_ad,0.0,28398,2018-01-05 02:37:53,app1
4.23000001907,0,facebook_carousel_ad,0.0,15976,2017-06-28 06:14:43,app1
16.0499992371,5931,facebook_carousel_ad,0.0,2062,2017-07-31 16:13:26,app2
30.0,1591,facebook_carousel_ad,0.0,17439,2017-09-03 19:05:35,app1
15.1000003815,448,facebook_carousel_ad,0.0,7334,2017-08-02 07:07:46,app2
3.6099998951,210,facebook_carousel_ad,0.0,23678,2017-12-01 06:23:17,app2
15.0,0,facebook_carousel_ad,0.0,22572,2017-09-16 17:17:16,app1
54.0,66802,facebook_carousel_ad,0.0,25721,2017-03-11 13:11:44,app2
15.9099998474,0,facebook_carousel_ad,0.0,19549,2017-08-30 05:43:29,app2
12.8500003815,140,facebook_carousel_ad,0.0,26266,2017-12-18 13:49:57,app1
0.15000000596,1413,facebook_carousel_ad,0.0,8178,2017-03-25 18:44:54,app1
15.0,56230,facebook_carousel_ad,0.0,29249,2017-10-24 21:29:26,app2
15.0,6819,facebook_carousel_ad,0.0,1464,2017-09-08 12:12:40,app1
41.6899986267,197,facebook_carousel_ad,0.0,13897,2017-10-31 22:00:52,app1
26.3099994659,0,facebook_carousel_ad,0.0,28626,2018-01-18 15:03:48,app2
10.9799995422,5365,facebook_carousel_ad,0.0,22400,2017-11-27 22:28:00,app1
30.0,11990,facebook_carousel_ad,0.0,6789,2017-09-06 21:35:02,app1
11.5500001907,0,facebook_carousel_ad,0.0,28414,2018-01-03 21:21:20,app1
30.0,17171,facebook_carousel_ad,0.0,3430,2017-09-20 03:03:24,app2
30.0,1184,facebook_carousel_ad,0.0,28907,2017-06-02 02:21:54,app2
39.1300010681,15,facebook_carousel_ad,0.0,21196,2017-09-06 18:46:53,app1
11.0200004578,8216,facebook_carousel_ad,0.0,23771,2017-11-07 10:53:48,app1
60.0,63,facebook_carousel_ad,0.0,10184,2017-04-06 19:31:54,app1
14.8199996948,1395,facebook_carousel_ad,0.0,4307,2017-08-13 04:10:48,app2
24.8099994659,57,facebook_carousel_ad,0.0,1692,2017-03-28 15:16:44,app2
12.6400003433,1267,facebook_carousel_ad,0.0,11283,2017-07-10 20:20:28,app1
15.1499996185,10191,facebook_carousel_ad,0.0,30097,2017-08-04 04:46:06,app1
28.5100002289,819,facebook_carousel_ad,0.0,7453,2018-01-15 15:59:35,app1
16.6100006104,0,facebook_carousel_ad,0.0,17439,2017-07-22 18:30:47,app2
50.0,503,facebook_carousel_ad,0.0,11160,2017-08-09 21:30:55,app1
60.0,11693,facebook_carousel_ad,0.0,3947,2017-10-25 20:50:58,app1
18.7099990845,114,facebook_carousel_ad,0.0,7095,2017-03-23 12:24:31,app1
4.51000022888,0,facebook_carousel_ad,0.0,10334,2017-04-22 17:10:00,app1
6.69999980927,395,facebook_carousel_ad,0.0,15571,2017-07-18 21:46:23,app2
33.7599983215,12921,facebook_carousel_ad,0.0,30949,2017-03-29 04:47:47,app1
30.0,404,facebook_carousel_ad,0.0,29044,2017-04-25 23:21:05,app2
61.9799995422,21151,facebook_carousel_ad,0.0,3872,2017-03-17 18:11:11,app1
31.9799995422,3734,facebook_carousel_ad,0.0,17132,2017-09-18 23:15:07,app2
25.7399997711,0,facebook_carousel_ad,0.0,18993,2017-08-17 18:33:06,app2
11.1000003815,0,facebook_carousel_ad,0.0,24830,2017-10-19 00:21:02,app2
25.0,1447,facebook_carousel_ad,0.0,1622,2017-11-24 21:18:03,app2
24.7600002289,216,facebook_carousel_ad,0.0,13848,2017-11-14 20:23:43,app2
15.0,1736,facebook_carousel_ad,0.0,1422,2017-11-25 22:19:36,app1
15.0,768,facebook_carousel_ad,0.0,8139,2017-06-16 15:26:20,app1
15.0,838,facebook_carousel_ad,0.0,12152,2017-07-13 22:56:13,app2
11.8199996948,200,facebook_carousel_ad,0.0,9968,2017-06-20 01:44:00,app1
0.119999997318,917,facebook_carousel_ad,0.0,9747,2017-04-22 19:25:22,app2
13.9399995804,67292,facebook_carousel_ad,0.0,7774,2017-12-01 09:57:06,app2
60.4599990845,76,facebook_carousel_ad,0.0,22114,2017-12-13 03:31:40,app2
26.0900001526,0,facebook_carousel_ad,0.0,27736,2017-12-12 01:01:55,app2
14.970000267,2724,facebook_carousel_ad,0.0,5307,2017-04-28 15:20:50,app2
15.9799995422,14,facebook_carousel_ad,0.0,12049,2017-11-23 13:11:57,app1
45.0,2442,facebook_carousel_ad,0.0,16923,2017-09-15 14:14:51,app1
5.26000022888,271,facebook_carousel_ad,0.0,22619,2017-10-15 19:27:52,app2
14.8000001907,1467,facebook_carousel_ad,0.0,6391,2017-03-10 18:08:11,app2
17.0900001526,3755,facebook_carousel_ad,0.0,10264,2017-11-20 23:04:44,app1
19.2000007629,762,facebook_carousel_ad,0.0,22178,2017-10-10 05:01:35,app2
23.4500007629,307,facebook_carousel_ad,0.0,15455,2017-07-01 23:31:10,app1
30.3400001526,433,facebook_carousel_ad,0.0,28980,2017-06-28 20:47:55,app2
10.75,0,facebook_carousel_ad,0.0,17493,2017-07-21 13:31:53,app2
35.0,2239,facebook_carousel_ad,0.0,17724,2017-12-02 14:05:49,app2
20.0,18319,facebook_carousel_ad,0.0,3656,2017-10-18 02:07:37,app1
44.9900016785,3656,facebook_carousel_ad,0.0,17387,2017-09-03 10:21:06,app2
16.4799995422,8492,facebook_carousel_ad,0.0,29347,2017-10-18 08:46:59,app1
10.2700004578,0,facebook_carousel_ad,0.0,25269,2017-10-27 20:57:27,app1
30.0,1,facebook_carousel_ad,0.0,11699,2017-07-24 06:00:08,app2
153.0,17675,facebook_carousel_ad,0.0,5529,2017-12-09 19:14:16,app2
3.3900001049,0,facebook_carousel_ad,0.0,26680,2017-11-24 19:06:45,app1
40.5900001526,83297,facebook_carousel_ad,0.0,30591,2017-05-15 20:51:35,app2
14.0600004196,0,facebook_carousel_ad,0.0,12667,2017-05-19 05:56:16,app1
5.55999994278,595,facebook_carousel_ad,0.0,29073,2017-08-22 20:51:31,app2
1.47000002861,0,facebook_carousel_ad,0.0,27900,2017-12-25 22:16:24,app1
6.36999988556,46,facebook_carousel_ad,0.0,18998,2017-08-17 03:58:45,app1
15.0,2732,facebook_carousel_ad,0.0,28865,2017-05-12 13:33:41,app2
8.89000034332,201,facebook_carousel_ad,0.0,15760,2017-07-03 19:14:00,app2
36.7999992371,2773,facebook_carousel_ad,0.0,7238,2017-07-04 00:03:04,app2
1.05999994278,0,facebook_carousel_ad,0.0,21157,2017-08-28 08:00:42,app1
4.88000011444,1256,facebook_carousel_ad,0.0,24408,2017-12-24 15:58:34,app1
63.0,9707,facebook_carousel_ad,0.0,936,2017-05-10 18:04:17,app2
19.1700000763,937,facebook_carousel_ad,0.0,2030,2017-04-01 17:47:07,app1
15.0,78,facebook_carousel_ad,0.0,7510,2017-08-23 22:01:39,app2
15.8400001526,1279,facebook_carousel_ad,0.0,1828,2017-08-01 08:16:27,app2
20.0,1195,facebook_carousel_ad,0.0,1034,2017-05-08 21:49:04,app1
15.0,636,facebook_carousel_ad,0.0,14924,2017-07-06 15:31:32,app2
10.0,0,facebook_carousel_ad,0.0,12188,2017-05-08 03:44:47,app1
14.720000267,0,facebook_carousel_ad,0.0,24032,2017-10-29 16:35:42,app2
15.0,6285,facebook_carousel_ad,0.0,15616,2017-08-25 13:30:43,app1
38.5400009155,3542,facebook_carousel_ad,0.0,2369,2017-11-03 06:00:45,app1
15.0,9741,facebook_carousel_ad,0.0,29943,2017-05-18 21:48:02,app1
15.0,248943,facebook_carousel_ad,0.0,2682,2017-07-21 16:03:56,app1
8.56999969482,0,facebook_carousel_ad,0.0,20728,2017-08-24 17:05:42,app2
49.9700012207,19,facebook_carousel_ad,0.0,8079,2017-03-28 02:06:23,app2
28.0900001526,3886,facebook_carousel_ad,0.0,2062,2017-10-19 03:08:52,app2
30.0,2495,facebook_carousel_ad,0.0,15550,2017-07-10 21:27:51,app1
7.36999988556,375,facebook_carousel_ad,0.0,22403,2017-10-25 23:57:01,app1
0.119999997318,523,facebook_carousel_ad,0.0,10051,2017-05-31 10:30:26,app2
16.5100002289,702,facebook_carousel_ad,0.0,15659,2017-09-08 03:06:00,app2
29.9099998474,279,facebook_carousel_ad,0.0,18414,2017-08-29 14:54:00,app2
15.3500003815,838,facebook_carousel_ad,0.0,13853,2017-07-13 01:01:47,app2
15.0,1476,facebook_carousel_ad,0.0,17703,2017-08-06 05:46:36,app2
11.6599998474,0,facebook_carousel_ad,0.0,26094,2017-11-29 17:16:26,app2
4.48999977112,0,facebook_carousel_ad,0.0,21748,2017-09-22 01:51:14,app2
5.13000011444,0,facebook_carousel_ad,0.0,19385,2017-08-08 00:00:18,app2
0.560000002384,2929,facebook_carousel_ad,0.0,10955,2017-07-31 20:51:11,app2
6.67000007629,379,facebook_carousel_ad,0.0,10809,2017-06-21 22:44:27,app2
15.0,1159,facebook_carousel_ad,0.0,552,2017-12-05 02:53:26,app1
10.0,1127,facebook_carousel_ad,0.0,12264,2017-06-13 06:44:33,app1
15.0,9829,facebook_carousel_ad,0.0,29462,2017-10-29 01:19:15,app2
15.0,427,facebook_carousel_ad,0.0,5589,2017-05-08 19:47:43,app1
2.03999996185,3793,facebook_carousel_ad,0.0,21822,2017-10-09 08:13:41,app1
30.0,2772,facebook_carousel_ad,0.0,19835,2017-11-27 16:15:03,app2
35.0,17844,facebook_carousel_ad,0.0,29532,2017-03-21 17:32:58,app2
15.0,478,facebook_carousel_ad,0.0,2587,2017-11-21 01:23:49,app2
50.0,55,facebook_carousel_ad,0.0,1684,2017-05-24 15:01:19,app2
13.0,219,facebook_carousel_ad,0.0,4706,2017-06-29 18:15:49,app1
5.15999984741,520,facebook_carousel_ad,0.0,27457,2018-01-03 15:54:27,app1
27.0499992371,0,facebook_carousel_ad,0.0,22379,2017-09-30 09:12:24,app2
4.11999988556,266,facebook_carousel_ad,0.0,16142,2017-11-21 02:49:15,app1
9.75,0,facebook_carousel_ad,0.0,9425,2017-03-31 03:19:07,app2
15.0,81,facebook_carousel_ad,0.0,12929,2017-06-09 21:36:15,app1
48.0,27240,facebook_carousel_ad,0.0,1450,2017-06-16 23:28:37,app2
30.0,0,facebook_carousel_ad,0.0,14714,2017-06-21 17:24:05,app2
5.69000005722,5111,facebook_carousel_ad,0.0,9257,2017-08-04 01:54:50,app2
6.13999986649,0,facebook_carousel_ad,0.0,12930,2017-05-27 00:08:52,app2
30.0,517301,facebook_carousel_ad,0.0,29145,2017-09-19 13:53:30,app2
475.0,118956,facebook_carousel_ad,0.0,336,2017-04-18 15:45:56,app1
7.42000007629,0,facebook_carousel_ad,0.0,13499,2017-08-20 01:23:29,app1
15.0,3571,facebook_carousel_ad,0.0,8162,2017-12-04 20:49:48,app1
2.50999999046,29,facebook_carousel_ad,0.0,11423,2017-05-27 22:59:25,app1
2.24000000954,0,facebook_carousel_ad,0.0,25194,2017-10-20 22:42:09,app1
15.0,0,facebook_carousel_ad,0.0,17209,2017-07-20 02:28:57,app2
4.36999988556,145,facebook_carousel_ad,0.0,19019,2017-09-04 16:04:28,app2
0.0799999982119,0,facebook_carousel_ad,0.0,14839,2017-06-16 11:46:43,app2
45.0,538,facebook_carousel_ad,0.0,1767,2017-06-15 18:33:09,app2
20.1900005341,346,facebook_carousel_ad,0.0,8466,2017-09-01 18:34:46,app1
15.6199998856,1676,facebook_carousel_ad,0.0,3498,2017-05-22 13:43:47,app2
16.5200004578,785,facebook_carousel_ad,0.0,19839,2017-09-15 10:39:00,app1
30.0300006866,1796,facebook_carousel_ad,0.0,10145,2017-11-05 15:41:32,app1
15.5699996948,489,facebook_carousel_ad,0.0,11407,2017-05-02 09:39:25,app2
1.28999996185,0,facebook_carousel_ad,0.0,28377,2018-01-17 13:13:16,app1
45.0,8396,facebook_carousel_ad,0.0,29537,2017-03-12 16:12:03,app2
20.0799999237,1305,facebook_carousel_ad,0.0,25037,2017-11-27 20:08:34,app1
31.9799995422,312,facebook_carousel_ad,0.0,29335,2017-08-19 10:35:03,app2
30.0,1232,facebook_carousel_ad,0.0,1803,2017-11-17 06:02:10,app1
13.7299995422,362,facebook_carousel_ad,0.0,15503,2017-08-18 13:55:32,app1
3.72000002861,10,facebook_carousel_ad,0.0,10033,2017-04-19 15:20:03,app2
30.0,3438,facebook_carousel_ad,0.0,6577,2017-08-07 18:58:39,app1
2.30999994278,13,facebook_carousel_ad,0.0,27688,2018-01-09 12:03:44,app2
15.0,214,facebook_carousel_ad,0.0,19693,2017-10-05 18:53:51,app2
26.5200004578,1,facebook_carousel_ad,0.0,10888,2017-07-29 01:20:46,app2
10.1800003052,343,facebook_carousel_ad,0.0,2100,2017-11-10 22:10:33,app2
20.9300003052,0,facebook_carousel_ad,0.0,28661,2018-01-18 18:28:06,app1
1.37999999523,6584,facebook_carousel_ad,0.0,9982,2017-05-10 02:29:16,app2
14.8000001907,11163,facebook_carousel_ad,0.0,5051,2017-05-31 15:03:31,app2
35.0,1,facebook_carousel_ad,0.0,13743,2017-06-24 14:24:36,app1
15.0,647,facebook_carousel_ad,0.0,14637,2017-10-16 12:56:56,app1
15.0,0,facebook_carousel_ad,0.0,26002,2017-11-26 02:37:45,app1
15.0,103,facebook_carousel_ad,0.0,11655,2017-07-03 12:25:23,app1
10.9099998474,0,facebook_carousel_ad,0.0,8820,2017-03-24 04:18:59,app1
11.1000003815,1765,facebook_carousel_ad,0.0,8421,2017-05-06 10:16:39,app2
35.0,123320,facebook_carousel_ad,0.0,3119,2017-12-09 01:26:25,app1
45.0,6870,facebook_carousel_ad,0.0,15720,2017-11-27 07:33:47,app1
15.0,1064,facebook_carousel_ad,0.0,9196,2017-11-29 22:03:29,app2
15.0,364,facebook_carousel_ad,0.0,745,2017-07-07 15:13:02,app1
84.4000015259,19110,facebook_carousel_ad,0.0,96,2017-07-30 18:15:26,app1
4.65000009537,26,facebook_carousel_ad,0.0,19517,2017-10-20 09:24:44,app2
60.0,118956,facebook_carousel_ad,0.0,336,2017-04-05 01:23:35,app2
30.0,1936,facebook_carousel_ad,0.0,29046,2017-05-07 15:15:17,app2
15.0,3758,facebook_carousel_ad,0.0,22537,2017-11-22 09:38:51,app1
60.0,210603,facebook_carousel_ad,0.0,3858,2017-06-10 23:38:49,app1
33.4000015259,39664,facebook_carousel_ad,0.0,28639,2017-04-21 15:42:27,app1
5.75,335,facebook_carousel_ad,0.0,2587,2017-06-20 14:31:32,app1
15.0,0,facebook_carousel_ad,0.0,22377,2017-09-15 17:05:45,app1
36.0,990,facebook_carousel_ad,0.0,366,2018-01-02 19:32:41,app2
7.19999980927,18969,facebook_carousel_ad,0.0,1924,2018-01-11 17:04:03,app2
9.71000003815,0,facebook_carousel_ad,0.0,20360,2017-08-24 14:58:26,app1
16.4400005341,7914,facebook_carousel_ad,0.0,29795,2017-10-10 07:25:15,app2
7.30000019073,910,facebook_carousel_ad,0.0,12635,2017-06-07 01:55:07,app1
0.819999992847,11515,facebook_carousel_ad,0.0,11679,2017-08-04 13:18:08,app2
10.0,9238,facebook_carousel_ad,0.0,7294,2017-04-13 15:28:09,app1
15.0,321,facebook_carousel_ad,0.0,12194,2017-07-25 09:00:55,app2
33.7299995422,2526,facebook_carousel_ad,0.0,4805,2017-12-04 23:58:28,app2
1.44000005722,0,facebook_carousel_ad,0.0,24420,2017-10-22 18:17:25,app2
14.6599998474,121197,facebook_carousel_ad,0.0,29709,2017-03-08 12:47:16,app2
8.11999988556,156,facebook_carousel_ad,0.0,8709,2017-12-28 22:11:37,app2
8.0,50,facebook_carousel_ad,0.0,21601,2017-09-14 19:09:02,app2
3.46000003815,358,facebook_carousel_ad,0.0,13577,2017-06-27 14:38:36,app2
17.2600002289,1896,facebook_carousel_ad,0.0,19948,2017-11-18 04:01:14,app1
3.97000002861,1034,facebook_carousel_ad,0.0,14061,2017-08-25 22:47:56,app2
1.37000000477,847,facebook_carousel_ad,0.0,23582,2017-10-05 15:00:41,app1
30.0,0,facebook_carousel_ad,0.0,14496,2017-06-19 13:35:58,app2
0.289999991655,0,facebook_carousel_ad,0.0,28472,2018-01-12 16:53:46,app1
15.0,212,facebook_carousel_ad,0.0,28054,2018-01-02 20:03:54,app1
15.1199998856,118,facebook_carousel_ad,0.0,5820,2017-03-23 23:25:51,app2
27.3799991608,389,facebook_carousel_ad,0.0,12709,2017-06-29 18:09:58,app2
7.82000017166,175,facebook_carousel_ad,0.0,18912,2017-08-06 13:33:35,app1
133.0,4218,facebook_carousel_ad,0.0,30657,2017-07-11 18:09:18,app1
30.5,4129,facebook_carousel_ad,0.0,23567,2017-11-18 18:57:36,app1
15.0,3683,facebook_carousel_ad,0.0,6239,2017-06-10 22:04:21,app1
15.0,417715,facebook_carousel_ad,0.0,12582,2017-09-04 22:53:35,app1
4.09000015259,370143,facebook_carousel_ad,0.0,28844,2017-07-26 09:14:41,app1
50.0,745,facebook_carousel_ad,0.0,30616,2017-11-15 14:02:11,app2
15.0,1234,facebook_carousel_ad,0.0,29171,2017-11-12 21:34:41,app1
15.7600002289,1054,facebook_carousel_ad,0.0,30101,2017-11-11 00:18:16,app1
54.2700004578,2144,facebook_carousel_ad,0.0,8773,2018-01-09 15:05:17,app1
0.370000004768,52,facebook_carousel_ad,0.0,25214,2017-12-16 00:05:07,app2
15.0,856,facebook_carousel_ad,0.0,2702,2017-03-29 00:11:33,app2
4.76000022888,4,facebook_carousel_ad,0.0,11221,2017-08-15 20:34:45,app2
7.13000011444,374,facebook_carousel_ad,0.0,12232,2017-07-14 02:24:55,app1
15.0,11472,facebook_carousel_ad,0.0,1993,2017-06-05 19:34:16,app1
50.1699981689,0,facebook_carousel_ad,0.0,19490,2017-08-14 14:22:14,app1
13.0900001526,3119,facebook_carousel_ad,0.0,10264,2017-10-04 16:59:27,app1
15.0,2127,facebook_carousel_ad,0.0,19186,2017-09-04 15:11:39,app1
4.73000001907,72368,facebook_carousel_ad,0.0,3487,2017-11-01 14:26:02,app2
15.0,0,facebook_carousel_ad,0.0,27538,2017-12-11 07:25:55,app1
25.2700004578,0,facebook_carousel_ad,0.0,17906,2017-07-22 22:41:18,app1
15.0,2903,facebook_carousel_ad,0.0,25167,2017-11-08 14:15:35,app2
31.25,31587,facebook_carousel_ad,0.0,6967,2017-12-31 19:21:56,app2
15.4799995422,305,facebook_carousel_ad,0.0,12565,2017-07-14 07:21:17,app2
15.0,2856,facebook_carousel_ad,0.0,2544,2017-03-07 16:55:04,app2
32.9199981689,4738,facebook_carousel_ad,0.0,98,2017-12-26 06:44:35,app2
6.40999984741,0,facebook_carousel_ad,0.0,15392,2017-06-20 15:53:56,app2
12.0900001526,451,facebook_carousel_ad,0.0,615,2017-05-05 06:44:34,app2
15.0,33,facebook_carousel_ad,0.0,23616,2017-12-22 00:42:54,app1
26.7000007629,4606,facebook_carousel_ad,0.0,28976,2017-07-30 18:05:10,app1
3.13000011444,21,facebook_carousel_ad,0.0,28190,2018-01-02 19:34:09,app1
41.2000007629,21,facebook_carousel_ad,0.0,10637,2017-07-10 06:12:50,app1
50.0,491,facebook_carousel_ad,0.0,2260,2017-11-30 17:52:01,app2
15.0,245,facebook_carousel_ad,0.0,14640,2017-07-08 18:44:00,app1
15.0,683,facebook_carousel_ad,0.0,10392,2017-07-27 16:29:23,app2
30.0,465,facebook_carousel_ad,0.0,27774,2018-01-10 15:31:43,app2
22.7199993134,3,facebook_carousel_ad,0.0,25042,2017-11-25 23:38:43,app2
15.220000267,25996,facebook_carousel_ad,0.0,11848,2017-10-09 01:02:57,app2
15.0,0,facebook_carousel_ad,0.0,24118,2017-10-07 13:14:02,app2
6.44000005722,84233,facebook_carousel_ad,0.0,29378,2017-08-29 02:04:37,app2
8.52000045776,791,facebook_carousel_ad,0.0,26530,2017-12-01 13:12:59,app1
60.0,267,facebook_carousel_ad,0.0,30318,2017-11-19 21:51:08,app1
60.0,54597,facebook_carousel_ad,0.0,4978,2017-05-13 03:38:29,app2
15.8299999237,33642,facebook_carousel_ad,0.0,591,2017-10-18 06:00:44,app1
8.17000007629,29386,facebook_carousel_ad,0.0,9667,2017-06-05 21:58:49,app2
15.0,72407,facebook_carousel_ad,0.0,29128,2017-06-09 13:03:55,app2
16.4599990845,1027,facebook_carousel_ad,0.0,9614,2017-08-20 13:12:16,app1
15.0,38131,facebook_carousel_ad,0.0,3430,2017-07-03 03:08:29,app2
29.0799999237,583,facebook_carousel_ad,0.0,8612,2017-08-30 12:58:22,app1
21.3099994659,58,facebook_carousel_ad,0.0,8762,2017-05-06 12:24:37,app2
30.0,1415,facebook_carousel_ad,0.0,5878,2017-11-27 00:38:02,app2
12.0,0,facebook_carousel_ad,0.0,11080,2017-04-18 17:53:25,app2
15.0,928,facebook_carousel_ad,0.0,860,2017-10-05 18:04:29,app1
30.0,0,facebook_carousel_ad,0.0,24930,2017-10-26 01:47:41,app2
15.0,0,facebook_carousel_ad,0.0,17188,2017-07-28 01:09:53,app1
15.0,9622,facebook_carousel_ad,0.0,1762,2017-10-27 20:46:30,app2
15.0,1954,facebook_carousel_ad,0.0,12487,2017-11-03 16:19:09,app2
4.28999996185,0,facebook_carousel_ad,0.0,17439,2017-07-18 22:36:46,app1
40.7299995422,14519,facebook_carousel_ad,0.0,4431,2017-12-27 01:56:59,app2
9.75,829,facebook_carousel_ad,0.0,17340,2017-08-26 22:54:34,app1
2.65000009537,0,facebook_carousel_ad,0.0,11629,2017-04-29 17:22:59,app1
31.8600006104,2144,facebook_carousel_ad,0.0,8428,2017-08-12 17:25:51,app1
1.80999994278,395,facebook_carousel_ad,0.0,15517,2017-07-09 21:30:42,app2
10.6700000763,2381,facebook_carousel_ad,0.0,30072,2017-11-13 17:52:41,app1
12.9799995422,1372,facebook_carousel_ad,0.0,5855,2017-04-15 18:29:09,app1
21.9300003052,95420,facebook_carousel_ad,0.0,29457,2017-11-07 20:46:19,app1
60.0,12444,facebook_carousel_ad,0.0,998,2017-11-18 18:06:46,app2
60.0,9385,facebook_carousel_ad,0.0,29556,2017-08-23 17:41:43,app1
49.0,132,facebook_carousel_ad,0.0,13525,2017-11-09 16:16:25,app1
35.4000015259,4294,facebook_carousel_ad,0.0,64,2017-11-24 23:52:45,app2
3.07999992371,23,facebook_carousel_ad,0.0,25814,2017-11-04 22:58:59,app2
18.3700008392,159,facebook_carousel_ad,0.0,24931,2017-11-02 08:46:49,app1
37.1300010681,14714,facebook_carousel_ad,0.0,30039,2017-04-10 16:43:28,app2
13.8800001144,0,facebook_carousel_ad,0.0,17954,2017-07-18 00:38:38,app1
14.9300003052,5852,facebook_carousel_ad,0.0,1665,2017-09-07 22:34:21,app2
15.0,453,facebook_carousel_ad,0.0,10007,2017-04-03 01:59:19,app1
30.0,0,facebook_carousel_ad,0.0,12734,2017-06-22 23:32:20,app1
0.509999990463,0,facebook_carousel_ad,0.0,16558,2017-07-15 18:13:37,app1
4.09000015259,175,facebook_carousel_ad,0.0,18633,2017-08-14 15:38:52,app2
4.36000013351,3779,facebook_carousel_ad,0.0,2581,2017-05-17 17:44:24,app2
52.6899986267,757,facebook_carousel_ad,0.0,797,2017-09-12 08:19:22,app2
60.0,5060,facebook_carousel_ad,0.0,5352,2017-04-25 16:47:17,app1
15.0,81,facebook_carousel_ad,0.0,20885,2017-09-21 23:52:02,app2
7.15000009537,3254,facebook_carousel_ad,0.0,23066,2017-11-03 03:20:19,app2
18.4699993134,0,facebook_carousel_ad,0.0,24436,2017-10-12 15:14:19,app2
30.0,808,facebook_carousel_ad,0.0,26552,2017-12-08 15:40:52,app2
25.0,13481,facebook_carousel_ad,0.0,696,2017-10-31 16:59:03,app1
1.30999994278,14200,facebook_carousel_ad,0.0,17094,2017-11-02 19:17:31,app2
23.1299991608,89,facebook_carousel_ad,0.0,19798,2017-10-23 06:01:14,app2
5.38999986649,2341,facebook_carousel_ad,0.0,3530,2017-11-22 20:05:43,app2
5.42000007629,3496,facebook_carousel_ad,0.0,10269,2017-05-21 15:12:03,app1
15.0,1070,facebook_carousel_ad,0.0,28830,2017-04-29 14:00:38,app1
13.3299999237,1336,facebook_carousel_ad,0.0,29362,2017-10-11 18:02:41,app1
30.0,61,facebook_carousel_ad,0.0,25717,2017-11-21 09:53:02,app1
2.83999991417,5,facebook_carousel_ad,0.0,27020,2017-12-05 05:21:23,app1
15.0,185138,facebook_carousel_ad,0.0,29426,2017-12-01 21:51:35,app2
8.27999973297,1751,facebook_carousel_ad,0.0,22384,2017-10-20 11:09:46,app1
15.0,1855,facebook_carousel_ad,0.0,29497,2017-09-01 04:26:22,app1
50.0,3,facebook_carousel_ad,0.0,6187,2017-03-19 01:54:05,app1
16.1700000763,693,facebook_carousel_ad,0.0,30085,2017-12-05 18:29:08,app2
